#2019-09-17
post_id,author_id,published_at,image_count,favorites,comments
25685039,1,2018-12-24 18:21:05,0,39,0
25684854,1,2018-12-24 18:09:04,0,74,2
25683842,1,2018-12-24 17:13:19,0,71,6
25655684,1,2018-12-23 20:23:54,0,353,16
25652235,1,2018-12-23 17:40:21,0,283,13
25651967,1,2018-12-23 17:23:31,0,175,12
25628601,1,2018-12-22 22:19:49,0,188,15
25627260,1,2018-12-22 21:32:14,0,227,10
25588845,1,2018-12-21 18:41:18,0,296,23
25588533,1,2018-12-21 18:27:39,0,306,7
25557071,1,2018-12-20 21:03:59,0,311,21
25547979,1,2018-12-20 15:34:41,0,262,3
25547687,1,2018-12-20 15:19:29,0,436,17
25540834,1,2018-12-20 10:30:47,0,100,7
25523113,1,2018-12-19 21:25:54,0,287,195
25518986,1,2018-12-19 18:00:58,0,202,7
25517995,1,2018-12-19 17:09:20,0,269,13
25516475,1,2018-12-19 15:52:53,0,215,15
25489116,1,2018-12-18 20:15:15,0,268,11
25486817,1,2018-12-18 18:18:23,0,180,7
25483078,1,2018-12-18 15:49:08,0,171,5
25452075,1,2018-12-17 19:38:36,0,295,14
25320688,1,2018-12-13 16:44:51,0,481,87
25320625,1,2018-12-13 16:42:06,0,742,21
25294408,1,2018-12-12 20:24:25,0,229,9
25258726,1,2018-12-11 14:22:20,0,1,0
25233506,1,2018-12-10 19:27:37,0,260,10
25231482,1,2018-12-10 17:25:34,0,225,7
25199198,1,2018-12-09 18:40:34,0,113,6
25193622,1,2018-12-09 14:48:49,0,247,18
25128283,1,2018-12-07 17:20:47,0,387,20
25113233,1,2018-12-07 09:43:33,0,164,11
25060372,1,2018-12-05 20:34:05,0,377,15
24836900,1,2018-11-29 21:35:43,0,305,21
24834151,1,2018-11-29 20:40:46,0,156,6
24804057,1,2018-11-28 23:10:31,0,626,103
24758006,1,2018-11-27 18:14:36,0,235,10
24549716,1,2018-11-21 22:35:33,0,466,63
24529884,1,2018-11-21 12:01:25,0,409,31
24508614,1,2018-11-20 18:28:38,0,656,293
24499653,1,2018-11-20 12:07:08,0,225,4
24498648,1,2018-11-20 11:25:05,0,197,6
24473800,1,2018-11-19 18:53:16,0,280,16
24463967,1,2018-11-19 12:14:19,0,378,27
24368662,1,2018-11-16 11:12:34,0,150,11
24138798,1,2018-11-09 19:14:10,0,153,5
24040432,1,2018-11-06 20:09:43,0,124,9
24040277,1,2018-11-06 20:02:01,0,305,16
24038410,1,2018-11-06 18:44:47,0,219,23
23997679,1,2018-11-05 15:44:32,1,246,8
23814704,1,2018-10-31 12:09:23,0,244,8
23785536,1,2018-10-30 19:13:13,0,237,23
23743485,1,2018-10-29 20:16:54,0,131,15
23388428,1,2018-10-20 18:46:30,0,360,37
23192674,1,2018-10-15 17:36:40,0,251,12
23086660,1,2018-10-12 21:50:47,0,283,29
23077904,1,2018-10-12 16:54:29,0,667,81
22986471,1,2018-10-10 12:08:30,1,278,20
22853941,1,2018-10-08 15:02:21,0,498,34
22664859,1,2018-10-03 17:10:43,0,727,68
22525456,1,2018-09-29 19:28:55,0,220,29
22521635,1,2018-09-29 16:58:58,0,138,13
22519199,1,2018-09-29 15:14:10,0,338,25
22412609,1,2018-09-26 17:23:38,0,260,33
22229547,1,2018-09-21 14:59:09,0,111,9
22225629,1,2018-09-21 12:11:10,0,294,20
22153722,1,2018-09-19 11:11:58,0,209,123
22015421,1,2018-09-15 10:10:20,0,223,7
21859909,1,2018-09-10 23:15:07,0,100,11
21857531,1,2018-09-10 22:19:52,0,123,15
21843484,1,2018-09-10 16:28:49,0,127,13
21665177,1,2018-09-06 20:25:36,6,2592,51
21665130,1,2018-09-06 20:23:53,8,2353,51
21665103,1,2018-09-06 20:22:26,6,2328,29
21665050,1,2018-09-06 20:20:06,6,2042,37
21664977,1,2018-09-06 20:16:43,5,2502,33
21664923,1,2018-09-06 20:14:29,7,2108,28
21664869,1,2018-09-06 20:12:00,6,1783,70
21664787,1,2018-09-06 20:07:50,5,3211,54
21585766,1,2018-09-04 20:11:45,0,32,2
21474583,1,2018-09-02 21:56:59,0,197,16
20903347,1,2018-08-17 17:16:07,0,44,2
20900221,1,2018-08-17 15:02:57,0,25,9
20868683,1,2018-08-16 12:47:09,0,66,6
20847024,1,2018-08-15 15:16:03,0,97,10
20825041,1,2018-08-14 18:19:18,0,19,0
20813057,1,2018-08-14 11:57:28,0,961,104
20787845,1,2018-08-13 11:30:59,0,19,5
20711634,1,2018-08-10 10:57:09,0,51,0
20663103,1,2018-08-08 12:22:16,0,49,0
20640283,1,2018-08-07 14:07:47,0,155,36
20620550,1,2018-08-06 22:38:40,0,16,0
20612222,1,2018-08-06 17:15:26,0,38,3
20536785,1,2018-08-03 18:23:30,0,10,35
20532889,1,2018-08-03 15:40:17,0,73,3
20511438,1,2018-08-02 18:27:21,0,64,8
20480385,1,2018-08-01 14:13:04,0,50,5
20452759,1,2018-07-31 16:04:27,0,15,15
20413596,1,2018-07-30 16:06:32,0,67,5
20295376,1,2018-07-27 19:43:29,0,89,4
20288615,1,2018-07-27 14:49:55,0,33,1
20284217,1,2018-07-27 11:51:09,0,137,92
20227094,1,2018-07-25 14:35:53,0,47,2
20223837,1,2018-07-25 12:56:56,0,56,7
20198347,1,2018-07-24 14:31:42,0,35,1
20197888,1,2018-07-24 14:04:26,0,25,1
20176429,1,2018-07-23 17:36:29,1,737,113
20174678,1,2018-07-23 16:01:45,0,31,1
20172432,1,2018-07-23 14:05:40,0,28,5
20171010,1,2018-07-23 13:14:04,0,55,9
20145726,1,2018-07-22 11:17:49,0,31,1
20145299,1,2018-07-22 10:55:41,0,38,1
20128440,1,2018-07-21 16:09:28,0,65,1
20127931,1,2018-07-21 15:37:15,0,35,1
20106582,1,2018-07-20 14:43:41,0,36,3
20105771,1,2018-07-20 13:54:05,0,66,1
20089040,1,2018-07-19 17:31:14,0,56,5
20087810,1,2018-07-19 16:19:03,0,63,4
20068550,1,2018-07-18 19:57:20,0,103,1
20065961,1,2018-07-18 17:08:08,0,74,4
20048720,1,2018-07-17 20:35:45,0,42,2
20045112,1,2018-07-17 16:46:30,0,44,2
20044357,1,2018-07-17 15:59:13,0,59,3
20025813,1,2018-07-16 19:54:10,0,63,1
20024738,1,2018-07-16 18:46:52,0,58,5
20024392,1,2018-07-16 18:26:29,1,512,45
20022526,1,2018-07-16 16:24:08,0,54,0
20021251,1,2018-07-16 15:06:39,0,323,181
19994759,1,2018-07-15 10:46:34,0,72,3
19994524,1,2018-07-15 10:36:33,0,57,2
19974109,1,2018-07-14 13:24:17,0,61,2
19974030,1,2018-07-14 13:19:56,0,62,3
19954087,1,2018-07-13 15:44:00,0,74,2
19953572,1,2018-07-13 15:14:10,0,59,0
19953026,1,2018-07-13 14:41:39,0,63,1
19928648,1,2018-07-12 14:37:07,0,55,1
19928415,1,2018-07-12 14:23:21,0,74,2
19927931,1,2018-07-12 13:47:06,0,53,0
19908613,1,2018-07-11 16:12:34,0,56,0
19905493,1,2018-07-11 12:55:50,0,86,3
19904911,1,2018-07-11 12:24:43,0,127,6
19886066,1,2018-07-10 15:17:20,0,51,2
19885804,1,2018-07-10 15:01:39,0,55,0
19868008,1,2018-07-09 19:56:33,0,38,0
19867922,1,2018-07-09 19:51:46,0,42,1
19867820,1,2018-07-09 19:45:55,0,58,0
19844459,1,2018-07-08 18:15:48,0,69,4
19844366,1,2018-07-08 18:07:46,0,60,0
19827876,1,2018-07-07 23:26:41,0,62,2
19827786,1,2018-07-07 23:20:43,0,63,0
19799158,1,2018-07-06 15:21:51,0,49,0
19799044,1,2018-07-06 15:15:49,0,52,0
19798933,1,2018-07-06 15:09:42,0,50,0
19777401,1,2018-07-05 14:51:46,0,68,2
19777011,1,2018-07-05 14:27:58,0,44,0
19776642,1,2018-07-05 14:05:41,0,62,0
19752381,1,2018-07-04 11:31:22,0,51,0
19752136,1,2018-07-04 11:18:27,0,51,0
19751726,1,2018-07-04 10:55:22,0,72,1
19736373,1,2018-07-03 15:04:45,0,61,20
19735325,1,2018-07-03 13:55:27,0,49,1
19734915,1,2018-07-03 13:29:01,0,37,0
19734639,1,2018-07-03 13:12:04,0,38,0
19714469,1,2018-07-02 14:52:59,0,57,0
19714056,1,2018-07-02 14:29:55,0,43,0
19713004,1,2018-07-02 13:34:20,0,40,0
19649960,1,2018-06-29 13:32:43,0,55,0
19648831,1,2018-06-29 12:31:19,0,116,5
19648549,1,2018-06-29 12:18:05,0,46,0
19648335,1,2018-06-29 12:04:25,0,40,4
19635451,1,2018-06-28 20:56:21,0,1716,1906
19629017,1,2018-06-28 14:40:28,0,44,0
19627333,1,2018-06-28 13:29:00,0,53,0
19626615,1,2018-06-28 13:11:29,0,36,0
19623975,1,2018-06-28 12:09:53,0,39,1
19623235,1,2018-06-28 11:51:54,0,53,1
19591190,1,2018-06-27 13:35:59,0,62,0
19590625,1,2018-06-27 13:18:39,0,54,0
19588820,1,2018-06-27 12:17:51,0,47,1
19588565,1,2018-06-27 12:07:10,0,33,1
19588046,1,2018-06-27 11:40:47,0,72,1
19576847,1,2018-06-26 21:13:11,0,31,14
19566792,1,2018-06-26 13:28:14,0,61,2
19566329,1,2018-06-26 13:10:31,0,63,0
19566006,1,2018-06-26 12:57:25,0,47,0
19565624,1,2018-06-26 12:40:42,0,36,1
19564673,1,2018-06-26 11:52:50,0,47,2
19544223,1,2018-06-25 15:43:34,0,45,0
19542787,1,2018-06-25 14:56:14,0,40,1
19539627,1,2018-06-25 11:40:18,0,41,0
19534065,1,2018-06-25 01:40:53,0,78,2
19533480,1,2018-06-25 00:27:51,0,46,2
19527914,1,2018-06-24 19:49:48,0,25,0
19512794,1,2018-06-24 00:44:52,0,47,2
19512374,1,2018-06-24 00:21:52,0,37,2
19486972,1,2018-06-22 20:49:05,0,54,2
19479571,1,2018-06-22 14:51:24,0,44,3
19478746,1,2018-06-22 13:52:14,0,45,0
19478377,1,2018-06-22 13:26:05,0,48,0
19478046,1,2018-06-22 13:07:22,0,72,2
19477719,1,2018-06-22 12:45:07,0,66,1
19456752,1,2018-06-21 15:26:50,0,59,2
19455418,1,2018-06-21 13:48:48,0,61,0
19454621,1,2018-06-21 12:54:33,0,41,1
19453706,1,2018-06-21 11:48:32,0,74,3
19435866,1,2018-06-20 14:42:04,0,70,2
19435376,1,2018-06-20 14:21:43,0,53,1
19434802,1,2018-06-20 14:00:08,0,54,0
19434304,1,2018-06-20 13:38:08,0,63,0
19433810,1,2018-06-20 13:19:16,0,49,4
19410201,1,2018-06-19 13:34:53,0,91,5
19409834,1,2018-06-19 13:12:15,0,60,1
19409648,1,2018-06-19 12:58:21,0,62,1
19409135,1,2018-06-19 12:22:56,0,62,2
19409016,1,2018-06-19 12:14:16,0,70,4
19355764,1,2018-06-16 17:36:27,0,177,9
19355718,1,2018-06-16 17:32:42,0,86,3
19355609,1,2018-06-16 17:24:12,0,58,3
19355483,1,2018-06-16 17:14:46,0,67,6
19355334,1,2018-06-16 17:03:24,0,47,2
19355297,1,2018-06-16 17:00:26,0,52,4
19338592,1,2018-06-15 19:58:10,0,208,12
19333747,1,2018-06-15 15:08:06,0,56,0
19333525,1,2018-06-15 14:55:48,0,48,0
19333170,1,2018-06-15 14:39:27,0,62,0
19332981,1,2018-06-15 14:30:49,0,77,6
19315770,1,2018-06-14 17:28:41,0,22,0
19315531,1,2018-06-14 17:14:55,0,58,3
19315274,1,2018-06-14 16:58:07,0,59,2
19314732,1,2018-06-14 16:29:26,0,70,2
19314153,1,2018-06-14 15:59:04,0,50,1
19312456,1,2018-06-14 14:33:50,0,46,1
19291529,1,2018-06-13 16:26:46,0,58,4
19289045,1,2018-06-13 14:19:41,0,54,0
19287977,1,2018-06-13 13:34:26,0,47,0
19285600,1,2018-06-13 12:06:34,0,66,2
19273776,1,2018-06-12 21:14:07,0,46,5
19268208,1,2018-06-12 16:17:21,0,107,5
19267296,1,2018-06-12 15:31:05,0,138,5
19266515,1,2018-06-12 14:53:07,0,132,5
19265514,1,2018-06-12 14:03:36,0,186,12
19265121,1,2018-06-12 13:45:37,0,121,2
19253350,1,2018-06-11 23:10:36,0,237,7
19253173,1,2018-06-11 23:03:13,0,153,6
19252950,1,2018-06-11 22:53:07,0,149,4
19252736,1,2018-06-11 22:43:50,0,194,4
19246956,1,2018-06-11 17:34:00,0,116,5
19225808,1,2018-06-10 19:09:56,0,410,15
19225561,1,2018-06-10 18:59:10,0,348,10
19225263,1,2018-06-10 18:45:39,0,280,9
19224180,1,2018-06-10 17:51:51,0,374,9
19222301,1,2018-06-10 16:16:12,0,258,4
19207800,1,2018-06-09 23:29:20,0,259,8
19207439,1,2018-06-09 23:15:09,0,262,8
19207200,1,2018-06-09 23:03:35,0,241,3
19206854,1,2018-06-09 22:49:20,0,261,5
19206513,1,2018-06-09 22:32:38,0,204,4
19183346,1,2018-06-08 22:12:50,0,315,11
19182437,1,2018-06-08 21:42:59,0,270,11
19162432,1,2018-06-07 22:45:52,0,338,7
19149419,1,2018-06-07 11:06:17,0,137,9
19137828,1,2018-06-06 19:30:31,0,576,21
19127076,1,2018-06-06 10:48:25,0,163,5
19120217,1,2018-06-05 22:47:48,0,174,8
19105725,1,2018-06-05 11:22:27,0,186,15
19099214,1,2018-06-05 00:06:27,0,200,6
19094956,1,2018-06-04 21:49:37,0,120,0
19071299,1,2018-06-03 19:08:00,0,463,25
19055218,1,2018-06-02 23:32:22,0,316,12
19036585,1,2018-06-02 00:07:33,0,432,15
19030191,1,2018-06-01 18:14:00,1,254,16
19029763,1,2018-06-01 17:44:27,0,157,7
19025529,1,2018-06-01 13:40:18,1,257,14
19024105,1,2018-06-01 12:36:35,1,246,15
19023743,1,2018-06-01 12:19:49,0,317,55
19023680,1,2018-06-01 12:16:55,1,201,4
19023457,1,2018-06-01 12:05:37,1,223,6
19023050,1,2018-06-01 11:46:25,1,162,5
19022796,1,2018-06-01 11:33:21,1,175,7
19022536,1,2018-06-01 11:21:15,1,208,4
19022285,1,2018-06-01 11:09:34,1,139,3
19021989,1,2018-06-01 10:59:21,1,143,5
19021698,1,2018-06-01 10:49:33,1,159,5
19021442,1,2018-06-01 10:39:18,9,138,4
19021261,1,2018-06-01 10:31:49,3,135,7
19016957,1,2018-06-01 01:14:30,0,248,13
18994522,1,2018-05-30 23:17:38,0,275,15
18992877,1,2018-05-30 22:10:44,0,172,9
18991996,1,2018-05-30 21:36:56,0,183,6
18972833,1,2018-05-29 23:42:55,0,292,11
18941202,1,2018-05-28 17:18:44,0,326,21
18930986,1,2018-05-28 10:21:32,0,229,62
18927221,1,2018-05-28 03:00:32,0,302,6
18902124,1,2018-05-27 00:51:43,0,387,14
18880654,1,2018-05-26 00:04:06,0,325,14
18863143,1,2018-05-25 10:56:02,0,182,65
18857565,1,2018-05-25 00:44:08,0,234,5
18849938,1,2018-05-24 18:48:04,0,403,51
18833523,1,2018-05-24 02:03:20,0,464,17
18811119,1,2018-05-23 02:23:13,0,316,18
18785287,1,2018-05-22 01:01:24,0,312,18
18752921,1,2018-05-20 19:52:57,0,352,18
18734163,1,2018-05-20 00:49:29,0,259,21
18711022,1,2018-05-19 00:51:16,0,400,26
18682894,1,2018-05-17 21:18:29,0,285,13
18676220,1,2018-05-17 15:29:25,0,342,17
18662527,1,2018-05-16 23:34:30,0,291,12
18637958,1,2018-05-15 23:47:40,0,332,11
18630655,1,2018-05-15 18:06:03,0,532,59
18629998,1,2018-05-15 17:24:29,0,283,24
18614142,1,2018-05-15 00:03:21,0,217,6
18582394,1,2018-05-13 20:15:59,0,296,14
18561641,1,2018-05-12 23:33:29,0,229,7
18561021,1,2018-05-12 23:06:42,0,390,25
18528294,1,2018-05-11 16:43:42,0,206,60
18527175,1,2018-05-11 15:45:36,0,194,7
18501887,1,2018-05-10 17:58:27,0,412,32
18471918,1,2018-05-09 18:09:16,0,424,23
18468994,1,2018-05-09 15:50:57,0,309,23
18450235,1,2018-05-08 23:05:40,0,361,18
18448577,1,2018-05-08 22:05:36,0,255,15
18411378,1,2018-05-07 16:38:42,0,418,20
18380653,1,2018-05-06 16:51:19,0,471,29
18355959,1,2018-05-05 21:44:09,0,385,21
18314089,1,2018-05-04 13:02:00,0,435,23
18294110,1,2018-05-03 21:16:26,0,500,29
18287665,1,2018-05-03 16:23:26,0,436,19
18262859,1,2018-05-02 20:21:17,0,361,22
18236872,1,2018-05-01 23:20:28,0,290,14
18201992,1,2018-04-30 22:42:49,0,212,11
18168158,1,2018-04-29 21:13:41,0,327,16
18141017,1,2018-04-28 21:24:14,0,398,26
18139749,1,2018-04-28 20:25:58,0,384,12
18136941,1,2018-04-28 17:50:32,0,243,10
18127618,1,2018-04-28 10:48:58,0,325,13
18104127,1,2018-04-27 15:09:51,0,365,27
18068088,1,2018-04-26 13:34:47,0,492,22
18045227,1,2018-04-25 18:22:39,0,331,13
18012317,1,2018-04-24 18:40:37,0,599,49
18009521,1,2018-04-24 16:30:27,0,412,37
17976908,1,2018-04-23 15:18:37,0,419,18
17974511,1,2018-04-23 13:28:53,0,237,7
17958053,1,2018-04-22 23:36:42,0,394,28
17943004,1,2018-04-22 13:32:34,0,344,22
17918715,1,2018-04-21 20:18:48,0,347,10
17877782,1,2018-04-20 12:03:22,0,524,34
17877768,1,2018-04-20 12:02:38,0,215,16
17858782,1,2018-04-19 21:12:10,0,114,9
17850530,1,2018-04-19 15:07:45,0,418,36
17849229,1,2018-04-19 14:21:15,0,277,16
17823828,1,2018-04-18 21:38:53,0,605,62
17817350,1,2018-04-18 17:22:14,0,584,59
17754583,1,2018-04-17 14:34:17,0,997,107
17714915,1,2018-04-16 16:22:31,0,901,85
17709309,1,2018-04-16 13:24:06,0,696,29
17680450,1,2018-04-15 15:50:04,0,24,0
17651090,1,2018-04-14 18:42:14,0,968,93
17617558,1,2018-04-13 17:09:06,0,718,60
17582077,1,2018-04-12 16:09:59,0,985,111
17579787,1,2018-04-12 14:43:28,0,1213,101
17553198,1,2018-04-11 16:54:50,0,722,76
17523350,1,2018-04-10 17:56:39,0,1053,92
17491456,1,2018-04-09 15:12:10,0,820,57
17463506,1,2018-04-08 16:32:13,0,917,85
17441827,1,2018-04-07 22:10:15,0,648,50
17412460,1,2018-04-06 22:02:10,0,891,87
17385635,1,2018-04-05 21:13:05,0,719,51
17351464,1,2018-04-04 12:00:07,0,594,35
17340177,1,2018-04-03 22:51:00,0,523,48
17327022,1,2018-04-03 11:21:48,0,587,24
17312502,1,2018-04-02 20:13:37,0,784,84
17305890,1,2018-04-02 14:40:14,0,509,18
17286901,1,2018-04-01 18:25:19,0,933,80
17282901,1,2018-04-01 14:41:52,0,559,31
17265866,1,2018-03-31 20:08:07,0,475,30
17263713,1,2018-03-31 18:06:00,0,23,0
17241619,1,2018-03-30 17:17:26,0,437,23
17236203,1,2018-03-30 12:36:01,0,464,29
17221756,1,2018-03-29 18:29:03,0,402,20
17220177,1,2018-03-29 16:44:57,0,1048,191
17215478,1,2018-03-29 12:01:40,0,439,20
17191583,1,2018-03-28 12:19:36,0,402,29
17182258,1,2018-03-27 22:41:13,0,540,85
17175203,1,2018-03-27 16:12:49,0,333,14
17172939,1,2018-03-27 13:54:39,0,533,15
17124521,1,2018-03-26 13:38:36,0,655,37
17107010,1,2018-03-25 14:06:11,0,327,21
17093511,1,2018-03-24 18:53:41,0,273,9
17078347,1,2018-03-23 19:09:35,0,305,11
17058607,1,2018-03-22 14:17:25,0,285,6
17042846,1,2018-03-21 15:02:20,0,359,23
17028004,1,2018-03-20 17:43:11,0,296,8
17027767,1,2018-03-20 17:22:37,0,517,65
17011241,1,2018-03-19 18:32:07,0,228,10
16990985,1,2018-03-18 16:05:39,0,338,19
16972574,1,2018-03-17 14:13:30,0,225,10
16958142,1,2018-03-16 15:06:59,0,201,8
16941790,1,2018-03-15 13:38:08,0,201,17
16941552,1,2018-03-15 13:19:27,0,189,8
16927626,1,2018-03-14 14:51:47,0,196,34
16909497,1,2018-03-13 13:43:32,0,181,6
16894685,1,2018-03-12 16:42:55,1,232,3
16894378,1,2018-03-12 16:24:02,0,192,6
16889263,1,2018-03-12 10:20:41,0,126,17
16877406,1,2018-03-11 16:19:55,0,161,4
16861474,1,2018-03-10 16:46:47,0,21,0
16846110,1,2018-03-09 16:27:30,0,20,0
16842457,1,2018-03-09 12:04:08,0,174,6
16830618,1,2018-03-08 16:24:17,0,175,7
16817194,1,2018-03-07 18:07:11,0,218,6
16795345,1,2018-03-06 20:19:44,0,625,55
16790816,1,2018-03-06 14:27:54,0,167,4
16781990,1,2018-03-05 20:45:28,0,522,43
16737328,1,2018-03-02 17:48:31,0,174,11
16708819,1,2018-02-28 20:24:55,0,160,6
16690935,1,2018-02-27 16:13:07,0,257,55
16678336,1,2018-02-26 18:45:39,0,526,17
16604788,1,2018-02-21 22:37:43,0,240,12
16591622,1,2018-02-20 23:28:54,0,264,19
16578799,1,2018-02-19 23:23:16,0,163,6
16553877,1,2018-02-17 23:07:07,0,218,13
16539565,1,2018-02-16 20:18:40,0,146,7
16496013,1,2018-02-12 17:04:53,0,271,6
16456418,1,2018-02-08 21:12:56,0,219,357
16454122,1,2018-02-08 16:10:22,0,103,0
16438627,1,2018-02-06 18:48:34,0,813,1130
16395291,1,2018-02-01 13:29:40,0,137,8
16394531,1,2018-02-01 11:56:02,0,401,52
16385252,1,2018-01-31 12:07:11,0,108,9
16338117,1,2018-01-25 17:32:23,0,173,67
